Code,Province,Year-Month,Sales
92000138,Bengkulu,2017-02,922
92000138,Bengkulu,2017-03,255
92000138,Bengkulu,2017-04,996
92000138,Bengkulu,2017-05,895
92000138,Bengkulu,2017-06,260
92000138,Bengkulu,2017-07,562
92000138,Bengkulu,2017-08,929
92000138,Bengkulu,2017-09,754
92000138,Bengkulu,2017-10,733
92000138,Bengkulu,2017-11,224
92000138,Bengkulu,2017-12,713
92000138,Bengkulu,2018-01,455
92000138,Bengkulu,2018-02,253
92000138,Bengkulu,2018-03,877
92000138,Bengkulu,2018-04,845
92000138,Bengkulu,2018-05,603
92000138,Bengkulu,2018-06,468
92000138,Bengkulu,2018-07,233
92000138,Bengkulu,2018-08,770
92000138,Bengkulu,2018-09,927
92000138,Bengkulu,2018-10,969
92000138,Bengkulu,2018-11,907
92000138,Bengkulu,2018-12,676
92000138,Bengkulu,2019-01,613
92000138,Bengkulu,2019-02,316
92000138,Bengkulu,2019-03,855
92000138,Bengkulu,2019-04,994
92000138,Bengkulu,2019-05,433
92000138,Bengkulu,2019-06,587
92000138,Bengkulu,2019-07,307
92000138,Bengkulu,2019-08,827
92000138,Bengkulu,2019-09,935
92000138,Bengkulu,2019-10,139
92000138,Bengkulu,2019-11,311
92000138,Bengkulu,2019-12,846
92000138,Bengkulu,2020-01,459
92000138,Bengkulu,2020-02,524
92000138,Bengkulu,2020-03,297
92000138,Bengkulu,2020-04,595
92000138,Bengkulu,2020-05,684
92000138,Bengkulu,2020-06,516
92000138,Bengkulu,2020-07,945
92000138,Bengkulu,2020-08,222
92000138,Bengkulu,2020-09,364
92000138,Bengkulu,2020-10,746
92000138,Bengkulu,2020-11,466
92000138,Bengkulu,2020-12,243
92000138,Bengkulu,2021-01,830
92000138,Bengkulu,2021-02,892
92000138,Bengkulu,2021-03,512
92000138,Bengkulu,2021-04,489
92000138,Bengkulu,2021-05,101
92000138,Bengkulu,2021-06,136
92000138,Bengkulu,2021-07,685
92000138,Bengkulu,2021-08,614
92000138,Bengkulu,2021-09,161
92000138,Bengkulu,2021-10,747
92000138,Bengkulu,2021-11,127
92000138,Bengkulu,2021-12,133
92000138,Bengkulu,2022-01,669
92000138,Bengkulu,2022-02,699
92000138,Bengkulu,2022-03,101
92000138,Bengkulu,2022-04,400
92000138,Bengkulu,2022-05,947
92000138,Bengkulu,2022-06,353
92000138,Bengkulu,2022-07,696
92000138,Bengkulu,2022-08,784
92000138,Bengkulu,2022-09,134
92000138,Bengkulu,2022-10,512
92000138,Bengkulu,2022-11,189
92000138,Bengkulu,2022-12,387
92000138,Bengkulu,2023-01,401
92000138,Bengkulu,2023-02,975
92000138,Bengkulu,2023-03,773
92000138,Bengkulu,2023-04,590
92000138,Bengkulu,2023-05,361
92000138,Bengkulu,2023-06,866
92000138,Bengkulu,2023-07,402
92000138,Bengkulu,2023-08,550
92000138,Bengkulu,2023-09,737
92000138,Bengkulu,2023-10,106
92000138,Bengkulu,2023-11,517
92000138,Bengkulu,2023-12,679
92000138,Bengkulu,2024-01,788
92000138,Bengkulu,2024-02,695
92000138,Bengkulu,2024-03,950
92000138,Bengkulu,2024-04,132
92000138,Bengkulu,2024-05,460
92000138,Bengkulu,2024-06,834
92000138,Bengkulu,2024-07,356
92000138,Bengkulu,2024-08,107
92000138,Bengkulu,2024-09,634
92000138,Bengkulu,2024-10,456
92000138,Bengkulu,2024-11,298
92000138,Bengkulu,2024-12,566
92000138,Bengkulu,2025-01,938
92000138,Bengkulu,2025-02,383
92000138,Bengkulu,2025-03,946
92000138,Bengkulu,2025-04,559
92000138,Bengkulu,2025-05,341
92000138,Lampung,2015-01,883
92000138,Lampung,2015-02,265
92000138,Lampung,2015-03,987
92000138,Lampung,2015-04,951
92000138,Lampung,2015-05,302
92000138,Lampung,2015-06,276
92000138,Lampung,2015-07,609
92000138,Lampung,2015-08,687
92000138,Lampung,2015-09,578
92000138,Lampung,2015-10,299
92000138,Lampung,2015-11,315
92000138,Lampung,2015-12,962
92000138,Lampung,2016-01,451
92000138,Lampung,2016-02,643
92000138,Lampung,2016-03,626
92000138,Lampung,2016-04,240
92000138,Lampung,2016-05,826
92000138,Lampung,2016-06,707
92000138,Lampung,2016-07,738
92000138,Lampung,2016-08,179
92000138,Lampung,2016-09,949
92000138,Lampung,2016-10,492
92000138,Lampung,2016-11,556
92000138,Lampung,2016-12,106
92000138,Lampung,2017-01,861
92000138,Lampung,2017-02,180
92000138,Lampung,2017-03,195
92000138,Lampung,2017-04,380
92000138,Lampung,2017-05,177
92000138,Lampung,2017-06,911
92000138,Lampung,2017-07,741
92000138,Lampung,2017-08,560
92000138,Lampung,2017-09,732
92000138,Lampung,2017-10,942
92000138,Lampung,2017-11,225
92000138,Lampung,2017-12,891
92000138,Lampung,2018-01,303
92000138,Lampung,2018-02,281
92000138,Lampung,2018-03,878
92000138,Lampung,2018-04,290
92000138,Lampung,2018-05,706
92000138,Lampung,2018-06,354
92000138,Lampung,2018-07,680
92000138,Lampung,2018-08,268
92000138,Lampung,2018-09,151
92000138,Lampung,2018-10,889
92000138,Lampung,2018-11,145
92000138,Lampung,2018-12,528
92000138,Lampung,2019-01,802
92000138,Lampung,2019-02,979
92000138,Lampung,2019-03,787
92000138,Lampung,2019-04,922
92000138,Lampung,2019-05,160
92000138,Lampung,2019-06,537
92000138,Lampung,2019-07,594
92000138,Lampung,2019-08,896
92000138,Lampung,2019-09,875
92000138,Lampung,2019-10,731
92000138,Lampung,2019-11,869
92000138,Lampung,2019-12,658
92000138,Lampung,2020-01,513
92000138,Lampung,2020-02,969
92000138,Lampung,2020-03,530
92000138,Lampung,2020-04,153
92000138,Lampung,2020-05,977
92000138,Lampung,2020-06,683
92000138,Lampung,2020-07,797
92000138,Lampung,2020-08,468
92000138,Lampung,2020-09,152
92000138,Lampung,2020-10,187
92000138,Lampung,2020-11,645
92000138,Lampung,2020-12,896
92000138,Lampung,2021-01,490
92000138,Lampung,2021-02,934
92000138,Lampung,2021-03,654
92000138,Lampung,2021-04,651
92000138,Lampung,2021-05,745
92000138,Lampung,2021-06,156
92000138,Lampung,2021-07,959
92000138,Lampung,2021-08,362
92000138,Lampung,2021-09,661
92000138,Lampung,2021-10,592
92000138,Lampung,2021-11,152
92000138,Lampung,2021-12,232
92000138,Lampung,2022-01,203
92000138,Lampung,2022-02,422
92000138,Lampung,2022-03,927
92000138,Lampung,2022-04,453
92000138,Lampung,2022-05,419
92000138,Lampung,2022-06,454
92000138,Lampung,2022-07,867
92000138,Lampung,2022-08,653
92000138,Lampung,2022-09,986
92000138,Lampung,2022-10,625
92000138,Lampung,2022-11,916
92000138,Lampung,2022-12,305
92000138,Lampung,2023-01,856
92000138,Lampung,2023-02,591
92000138,Lampung,2023-03,129
92000138,Lampung,2023-04,541
92000138,Lampung,2023-05,337
92000138,Lampung,2023-06,816
92000138,Lampung,2023-07,118
92000138,Lampung,2023-08,986
92000138,Lampung,2023-09,150
92000138,Lampung,2023-10,207
92000138,Lampung,2023-11,739
92000138,Lampung,2023-12,567
92000138,Lampung,2024-01,521
92000138,Lampung,2024-02,889
92000138,Lampung,2024-03,878
92000138,Lampung,2024-04,668
92000138,Lampung,2024-05,594
92000138,Lampung,2024-06,412
92000138,Lampung,2024-07,397
92000138,Lampung,2024-08,403
92000138,Lampung,2024-09,637
92000138,Lampung,2024-10,579
92000138,Lampung,2024-11,998
92000138,Lampung,2024-12,545
92000138,Lampung,2025-01,820
92000138,Lampung,2025-02,536
92000138,Lampung,2025-03,258
92000138,Lampung,2025-04,948
92000138,Lampung,2025-05,490
92000138,Kepulauan Bangka Belitung,2015-01,288
92000138,Kepulauan Bangka Belitung,2015-02,753
92000138,Kepulauan Bangka Belitung,2015-03,197
92000138,Kepulauan Bangka Belitung,2015-04,166
92000138,Kepulauan Bangka Belitung,2015-05,660
92000138,Kepulauan Bangka Belitung,2015-06,369
92000138,Kepulauan Bangka Belitung,2015-07,751
92000138,Kepulauan Bangka Belitung,2015-08,704
92000138,Kepulauan Bangka Belitung,2015-09,404
92000138,Kepulauan Bangka Belitung,2015-10,726
92000138,Kepulauan Bangka Belitung,2015-11,273
92000138,Kepulauan Bangka Belitung,2015-12,362
92000138,Kepulauan Bangka Belitung,2016-01,789
92000138,Kepulauan Bangka Belitung,2016-02,509
92000138,Kepulauan Bangka Belitung,2016-03,340
92000138,Kepulauan Bangka Belitung,2016-04,823
92000138,Kepulauan Bangka Belitung,2016-05,584
92000138,Kepulauan Bangka Belitung,2016-06,990
92000138,Kepulauan Bangka Belitung,2016-07,693
92000138,Kepulauan Bangka Belitung,2016-08,768
92000138,Kepulauan Bangka Belitung,2016-09,358
92000138,Kepulauan Bangka Belitung,2016-10,928
92000138,Kepulauan Bangka Belitung,2016-11,961
92000138,Kepulauan Bangka Belitung,2016-12,209
92000138,Kepulauan Bangka Belitung,2017-01,487
92000138,Kepulauan Bangka Belitung,2017-02,192
92000138,Kepulauan Bangka Belitung,2017-03,162
92000138,Kepulauan Bangka Belitung,2017-04,770
92000138,Kepulauan Bangka Belitung,2017-05,972
92000138,Kepulauan Bangka Belitung,2017-06,354
92000138,Kepulauan Bangka Belitung,2017-07,582
92000138,Kepulauan Bangka Belitung,2017-08,517
92000138,Kepulauan Bangka Belitung,2017-09,406
92000138,Kepulauan Bangka Belitung,2017-10,726
92000138,Kepulauan Bangka Belitung,2017-11,278
92000138,Kepulauan Bangka Belitung,2017-12,277
92000138,Kepulauan Bangka Belitung,2018-01,835
92000138,Kepulauan Bangka Belitung,2018-02,561
92000138,Kepulauan Bangka Belitung,2018-03,224
92000138,Kepulauan Bangka Belitung,2018-04,704
92000138,Kepulauan Bangka Belitung,2018-05,922
92000138,Kepulauan Bangka Belitung,2018-06,791
92000138,Kepulauan Bangka Belitung,2018-07,508
92000138,Kepulauan Bangka Belitung,2018-08,965
92000138,Kepulauan Bangka Belitung,2018-09,723
92000138,Kepulauan Bangka Belitung,2018-10,107
92000138,Kepulauan Bangka Belitung,2018-11,568
92000138,Kepulauan Bangka Belitung,2018-12,972
92000138,Kepulauan Bangka Belitung,2019-01,282
92000138,Kepulauan Bangka Belitung,2019-02,722
92000138,Kepulauan Bangka Belitung,2019-03,656
92000138,Kepulauan Bangka Belitung,2019-04,601
92000138,Kepulauan Bangka Belitung,2019-05,465
92000138,Kepulauan Bangka Belitung,2019-06,730
92000138,Kepulauan Bangka Belitung,2019-07,612
92000138,Kepulauan Bangka Belitung,2019-08,313
92000138,Kepulauan Bangka Belitung,2019-09,557
92000138,Kepulauan Bangka Belitung,2019-10,275
92000138,Kepulauan Bangka Belitung,2019-11,834
92000138,Kepulauan Bangka Belitung,2019-12,846
92000138,Kepulauan Bangka Belitung,2020-01,889
92000138,Kepulauan Bangka Belitung,2020-02,431
92000138,Kepulauan Bangka Belitung,2020-03,119
92000138,Kepulauan Bangka Belitung,2020-04,492
92000138,Kepulauan Bangka Belitung,2020-05,241
92000138,Kepulauan Bangka Belitung,2020-06,753
92000138,Kepulauan Bangka Belitung,2020-07,946
92000138,Kepulauan Bangka Belitung,2020-08,535
92000138,Kepulauan Bangka Belitung,2020-09,475
92000138,Kepulauan Bangka Belitung,2020-10,644
92000138,Kepulauan Bangka Belitung,2020-11,101
92000138,Kepulauan Bangka Belitung,2020-12,670
92000138,Kepulauan Bangka Belitung,2021-01,721
92000138,Kepulauan Bangka Belitung,2021-02,883
92000138,Kepulauan Bangka Belitung,2021-03,890
92000138,Kepulauan Bangka Belitung,2021-04,713
92000138,Kepulauan Bangka Belitung,2021-05,188
92000138,Kepulauan Bangka Belitung,2021-06,550
92000138,Kepulauan Bangka Belitung,2021-07,492
92000138,Kepulauan Bangka Belitung,2021-08,373
92000138,Kepulauan Bangka Belitung,2021-09,430
92000138,Kepulauan Bangka Belitung,2021-10,607
92000138,Kepulauan Bangka Belitung,2021-11,706
92000138,Kepulauan Bangka Belitung,2021-12,420
92000138,Kepulauan Bangka Belitung,2022-01,252
92000138,Kepulauan Bangka Belitung,2022-02,275
92000138,Kepulauan Bangka Belitung,2022-03,630
92000138,Kepulauan Bangka Belitung,2022-04,388
92000138,Kepulauan Bangka Belitung,2022-05,241
92000138,Kepulauan Bangka Belitung,2022-06,971
92000138,Kepulauan Bangka Belitung,2022-07,471
92000138,Kepulauan Bangka Belitung,2022-08,671
92000138,Kepulauan Bangka Belitung,2022-09,136
92000138,Kepulauan Bangka Belitung,2022-10,988
92000138,Kepulauan Bangka Belitung,2022-11,549
92000138,Kepulauan Bangka Belitung,2022-12,950
92000138,Kepulauan Bangka Belitung,2023-01,338
92000138,Kepulauan Bangka Belitung,2023-02,874
92000138,Kepulauan Bangka Belitung,2023-03,365
92000138,Kepulauan Bangka Belitung,2023-04,744
92000138,Kepulauan Bangka Belitung,2023-05,515
92000138,Kepulauan Bangka Belitung,2023-06,536
92000138,Kepulauan Bangka Belitung,2023-07,103
92000138,Kepulauan Bangka Belitung,2023-08,412
92000138,Kepulauan Bangka Belitung,2023-09,258
92000138,Kepulauan Bangka Belitung,2023-10,726
92000138,Kepulauan Bangka Belitung,2023-11,734
92000138,Kepulauan Bangka Belitung,2023-12,597
92000138,Kepulauan Bangka Belitung,2024-01,749
92000138,Kepulauan Bangka Belitung,2024-02,505
92000138,Kepulauan Bangka Belitung,2024-03,532
92000138,Kepulauan Bangka Belitung,2024-04,552
92000138,Kepulauan Bangka Belitung,2024-05,378
92000138,Kepulauan Bangka Belitung,2024-06,657
92000138,Kepulauan Bangka Belitung,2024-07,394
92000138,Kepulauan Bangka Belitung,2024-08,737
92000138,Kepulauan Bangka Belitung,2024-09,768
92000138,Kepulauan Bangka Belitung,2024-10,228
92000138,Kepulauan Bangka Belitung,2024-11,498
92000138,Kepulauan Bangka Belitung,2024-12,308
92000138,Kepulauan Bangka Belitung,2025-01,294
92000138,Kepulauan Bangka Belitung,2025-02,478
92000138,Kepulauan Bangka Belitung,2025-03,207
92000138,Kepulauan Bangka Belitung,2025-04,298
92000138,Kepulauan Bangka Belitung,2025-05,200
92000138,Kepulauan Riau,2015-01,183
92000138,Kepulauan Riau,2015-02,868
92000138,Kepulauan Riau,2015-03,420
92000138,Kepulauan Riau,2015-04,787
92000138,Kepulauan Riau,2015-05,929
92000138,Kepulauan Riau,2015-06,563
92000138,Kepulauan Riau,2015-07,421
92000138,Kepulauan Riau,2015-08,557
92000138,Kepulauan Riau,2015-09,849
92000138,Kepulauan Riau,2015-10,884
92000138,Kepulauan Riau,2015-11,441
92000138,Kepulauan Riau,2015-12,571
92000138,Kepulauan Riau,2016-01,865
92000138,Kepulauan Riau,2016-02,355
92000138,Kepulauan Riau,2016-03,922
92000138,Kepulauan Riau,2016-04,470
92000138,Kepulauan Riau,2016-05,713
92000138,Kepulauan Riau,2016-06,391
92000138,Kepulauan Riau,2016-07,421
92000138,Kepulauan Riau,2016-08,986
92000138,Kepulauan Riau,2016-09,515
92000138,Kepulauan Riau,2016-10,917
92000138,Kepulauan Riau,2016-11,833
92000138,Kepulauan Riau,2016-12,346
92000138,Kepulauan Riau,2017-01,187
92000138,Kepulauan Riau,2017-02,134
92000138,Kepulauan Riau,2017-03,278
92000138,Kepulauan Riau,2017-04,435
92000138,Kepulauan Riau,2017-05,721
92000138,Kepulauan Riau,2017-06,408
92000138,Kepulauan Riau,2017-07,842
92000138,Kepulauan Riau,2017-08,856
92000138,Kepulauan Riau,2017-09,617
92000138,Kepulauan Riau,2017-10,345
92000138,Kepulauan Riau,2017-11,767
92000138,Kepulauan Riau,2017-12,269
92000138,Kepulauan Riau,2018-01,582
92000138,Kepulauan Riau,2018-02,526
92000138,Kepulauan Riau,2018-03,950
92000138,Kepulauan Riau,2018-04,982
92000138,Kepulauan Riau,2018-05,503
92000138,Kepulauan Riau,2018-06,707
92000138,Kepulauan Riau,2018-07,181
92000138,Kepulauan Riau,2018-08,605
92000138,Kepulauan Riau,2018-09,984
92000138,Kepulauan Riau,2018-10,337
92000138,Kepulauan Riau,2018-11,570
92000138,Kepulauan Riau,2018-12,744
92000138,Kepulauan Riau,2019-01,395
92000138,Kepulauan Riau,2019-02,263
92000138,Kepulauan Riau,2019-03,612
92000138,Kepulauan Riau,2019-04,439
92000138,Kepulauan Riau,2019-05,315
92000138,Kepulauan Riau,2019-06,896
92000138,Kepulauan Riau,2019-07,892
92000138,Kepulauan Riau,2019-08,209
92000138,Kepulauan Riau,2019-09,902
92000138,Kepulauan Riau,2019-10,815
92000138,Kepulauan Riau,2019-11,500
92000138,Kepulauan Riau,2019-12,913
92000138,Kepulauan Riau,2020-01,570
92000138,Kepulauan Riau,2020-02,258
92000138,Kepulauan Riau,2020-03,811
92000138,Kepulauan Riau,2020-04,789
92000138,Kepulauan Riau,2020-05,357
92000138,Kepulauan Riau,2020-06,866
92000138,Kepulauan Riau,2020-07,391
92000138,Kepulauan Riau,2020-08,703
92000138,Kepulauan Riau,2020-09,605
92000138,Kepulauan Riau,2020-10,145
92000138,Kepulauan Riau,2020-11,912
92000138,Kepulauan Riau,2020-12,924
92000138,Kepulauan Riau,2021-01,328
92000138,Kepulauan Riau,2021-02,746
92000138,Kepulauan Riau,2021-03,861
92000138,Kepulauan Riau,2021-04,780
92000138,Kepulauan Riau,2021-05,184
92000138,Kepulauan Riau,2021-06,351
92000138,Kepulauan Riau,2021-07,236
92000138,Kepulauan Riau,2021-08,335
92000138,Kepulauan Riau,2021-09,763
92000138,Kepulauan Riau,2021-10,196
92000138,Kepulauan Riau,2021-11,728
92000138,Kepulauan Riau,2021-12,545
92000138,Kepulauan Riau,2022-01,883
92000138,Kepulauan Riau,2022-02,922
92000138,Kepulauan Riau,2022-03,800
92000138,Kepulauan Riau,2022-04,814
92000138,Kepulauan Riau,2022-05,488
92000138,Kepulauan Riau,2022-06,295
92000138,Kepulauan Riau,2022-07,296
92000138,Kepulauan Riau,2022-08,177
92000138,Kepulauan Riau,2022-09,587
92000138,Kepulauan Riau,2022-10,314
92000138,Kepulauan Riau,2022-11,950
92000138,Kepulauan Riau,2022-12,166
92000138,Kepulauan Riau,2023-01,971
92000138,Kepulauan Riau,2023-02,867
92000138,Kepulauan Riau,2023-03,120
92000138,Kepulauan Riau,2023-04,923
92000138,Kepulauan Riau,2023-05,768
92000138,Kepulauan Riau,2023-06,377
92000138,Kepulauan Riau,2023-07,835
92000138,Kepulauan Riau,2023-08,123
92000138,Kepulauan Riau,2023-09,867
92000138,Kepulauan Riau,2023-10,384
92000138,Kepulauan Riau,2023-11,934
92000138,Kepulauan Riau,2023-12,683
92000138,Kepulauan Riau,2024-01,761
92000138,Kepulauan Riau,2024-02,492
92000138,Kepulauan Riau,2024-03,185
92000138,Kepulauan Riau,2024-04,660
92000138,Kepulauan Riau,2024-05,674
92000138,Kepulauan Riau,2024-06,266
92000138,Kepulauan Riau,2024-07,499
92000138,Kepulauan Riau,2024-08,125
92000138,Kepulauan Riau,2024-09,902
92000138,Kepulauan Riau,2024-10,430
92000138,Kepulauan Riau,2024-11,534
92000138,Kepulauan Riau,2024-12,391
92000138,Kepulauan Riau,2025-01,184
92000138,Kepulauan Riau,2025-02,753
92000138,Kepulauan Riau,2025-03,931
92000138,Kepulauan Riau,2025-04,459
92000138,Kepulauan Riau,2025-05,484
92000138,DKI Jakarta,2015-01,256
92000138,DKI Jakarta,2015-02,875
92000138,DKI Jakarta,2015-03,388
92000138,DKI Jakarta,2015-04,299
92000138,DKI Jakarta,2015-05,712
92000138,DKI Jakarta,2015-06,382
92000138,DKI Jakarta,2015-07,489
92000138,DKI Jakarta,2015-08,477
92000138,DKI Jakarta,2015-09,430
92000138,DKI Jakarta,2015-10,788
92000138,DKI Jakarta,2015-11,333
92000138,DKI Jakarta,2015-12,546
92000138,DKI Jakarta,2016-01,343
92000138,DKI Jakarta,2016-02,763
92000138,DKI Jakarta,2016-03,909
92000138,DKI Jakarta,2016-04,915
92000138,DKI Jakarta,2016-05,281
92000138,DKI Jakarta,2016-06,306
92000138,DKI Jakarta,2016-07,449
92000138,DKI Jakarta,2016-08,569
92000138,DKI Jakarta,2016-09,667
92000138,DKI Jakarta,2016-10,815
92000138,DKI Jakarta,2016-11,928
92000138,DKI Jakarta,2016-12,175
92000138,DKI Jakarta,2017-01,272
92000138,DKI Jakarta,2017-02,972
92000138,DKI Jakarta,2017-03,878
92000138,DKI Jakarta,2017-04,812
92000138,DKI Jakarta,2017-05,928
92000138,DKI Jakarta,2017-06,832
92000138,DKI Jakarta,2017-07,688
92000138,DKI Jakarta,2017-08,339
92000138,DKI Jakarta,2017-09,319
92000138,DKI Jakarta,2017-10,595
92000138,DKI Jakarta,2017-11,928
92000138,DKI Jakarta,2017-12,192
92000138,DKI Jakarta,2018-01,963
92000138,DKI Jakarta,2018-02,767
92000138,DKI Jakarta,2018-03,131
92000138,DKI Jakarta,2018-04,602
92000138,DKI Jakarta,2018-05,765
92000138,DKI Jakarta,2018-06,385
92000138,DKI Jakarta,2018-07,773
92000138,DKI Jakarta,2018-08,292
92000138,DKI Jakarta,2018-09,152
92000138,DKI Jakarta,2018-10,220
92000138,DKI Jakarta,2018-11,924
92000138,DKI Jakarta,2018-12,343
92000138,DKI Jakarta,2019-01,713
92000138,DKI Jakarta,2019-02,957
92000138,DKI Jakarta,2019-03,856
92000138,DKI Jakarta,2019-04,953
92000138,DKI Jakarta,2019-05,971
92000138,DKI Jakarta,2019-06,811
92000138,DKI Jakarta,2019-07,742
92000138,DKI Jakarta,2019-08,630
92000138,DKI Jakarta,2019-09,232
92000138,DKI Jakarta,2019-10,111
92000138,DKI Jakarta,2019-11,958
92000138,DKI Jakarta,2019-12,654
92000138,DKI Jakarta,2020-01,575
92000138,DKI Jakarta,2020-02,115
92000138,DKI Jakarta,2020-03,257
92000138,DKI Jakarta,2020-04,760
92000138,DKI Jakarta,2020-05,596
92000138,DKI Jakarta,2020-06,256
92000138,DKI Jakarta,2020-07,500
92000138,DKI Jakarta,2020-08,163
92000138,DKI Jakarta,2020-09,182
